skn,name,lat,lng,island
372.1,Field MC-7,20.846536,-156.649414,MA
372,LAUNIUPOKO VILLG 372,20.85179493,-156.6455071,MA
371,Field LB-7,20.87012701,-156.650507,MA
370,Field E-1,20.90679158,-156.6518957,MA
367,Joe Lua,20.87179411,-156.6588404,MA
366,Field LB-2,20.881996,-156.656526,MA
365.2,Field MA-1,20.86346063,-156.6438405,MA
365.1,Field MC 1,20.86179494,-156.6555072,MA
365,Field MD-1,20.86012915,-156.662174,MA
364,WAHIKULI 364,20.89679257,-156.6621736,MA
363,Field F-1,20.91012466,-156.6588399,MA
362,Frank Lua,20.87012822,-156.6666182,MA
361.3,Lahaina WTP 0131,20.89072,-156.65493,MA
361.2,Kahoma Stream,20.88262771,-156.6738404,MA
361.1,Lahainaluna,20.8909,-156.6556,MA
361,LAHAINA 361,20.87679494,-156.6738405,MA
360,Field I-3,20.90679252,-156.6788398,MA
355.2,HONOMAELE 355.2,20.7939,-156.0414,MA
355.1,KAELEKU,20.78346257,-156.0222012,MA
355,HANA AIRPORT 355,20.792,-156.017,MA
354.3,Hana Iuka,20.73846852,-156.0172028,MA
354.2,Hana Plantation,20.73846802,-155.9888716,MA
354.1,HANA MAUKA,20.75180013,-156.0238688,MA
354,HANA,20.74957743,-155.9872048,MA
353,Hana AP,20.7946,-156.0157,MA
352.2,Mokulehua,20.79346279,-156.0555327,MA
352.1,HONOMAELE MAUKA,20.76179949,-156.0538669,MA
352,PUU PAKI 352,20.77361,-156.05667,MA
351,Kuhiwa Gulch,20.77679871,-156.1105303,MA
350.3,Nahiku,20.8234593,-156.0905301,MA
350.2,Nahiku Mauka,20.79346351,-156.0971973,MA
350.1,Nahiku,20.81179439,-156.0938637,MA
350,PAAKEA 350,20.81179461,-156.1171956,MA
348.5,WestWailuaikiRainGagenrKeanae,20.81436111,-156.1429722,MA
348.3,Wailua Iki 8,20.81179506,-156.1388612,MA
348.2,Wailua Iki 5,20.8051292,-156.1421946,MA
348.1,Wailua Iki 7,20.79179739,-156.1505279,MA
348,WAILUA IKI 348,20.8,-156.15,MA
346.1,Keanae Valley,20.81846196,-156.1805255,MA
346,KEANAE 346,20.82679408,-156.1638595,MA
345,EAST HONOMANU 345,20.81179616,-156.1971916,MA
344.2,Fld 413 Masi,20.82123992,-156.209413,MA
344,HONOMANU MAUKA 344,20.8201289,-156.2088575,MA
343.1,Middle Branch,20.82512849,-156.2110795,MA
343,PUOHOKAMOA 2 343,20.82679503,-156.2121905,MA
342,Puohakamoa,20.8034637,-156.2205239,MA
341.7,WAIKAMOI HN-142,20.773636,-156.222311,MA
341.6,Puu Nianiau,20.77513261,-156.2405233,MA
341.4,Waikamoi Run4,20.77846569,-156.2405232,MA
341.3,Waikamoi Run3,20.77346608,-156.2405233,MA
341.2,Waikamoi Run2,20.76346699,-156.2271911,MA
341.1,Waikamoi Run1,20.77513264,-156.2305239,MA
341,HONOMANU GULCH 341,20.77778,-156.23111,MA
340,Waikamoi,20.78346532,-156.2271907,MA
339.6,SUMMIT HN-153,20.710361,-156.25675,MA
339.5,NENE NEST HN-152,20.738194,-156.245833,MA
339.4,PARK HQ HN-151,20.759806,-156.248167,MA
338.7,Haleakala,20.73513619,-156.2371909,MA
338.5,KOLE KOLE,20.70680551,-156.2555234,MA
338.4,HALEAKALA SUMMIT 338,20.71667,-156.26667,MA
338.3,Haleakala Ranch,20.71347155,-156.2505236,MA
338.2,Waikamoi,20.76846654,-156.230524,MA
338.1,Honomanu Gulch,20.75680091,-156.2255246,MA
338,HALEAKALA RANGER STATION 338,20.75846738,-156.2455233,MA
337.9,Laie,20.7229056,-156.1544823,MA
337.8,Aloha Park,20.73555054,-156.1587809,MA
337.7,Hanakauhi,20.73567887,-156.1754875,MA
337.6,Puu Nole,20.717807,-156.188007,MA
337.5,Leleiwi,20.74337371,-156.2288651,MA
337.4,Silversword loop,20.731704,-156.205387,MA
337.3,Lava lake,20.718443,-156.212261,MA
337.2,Puu o Pele,20.709651,-156.224485,MA
337.13,Paliku,20.71236611,-156.1437572,MA
337.12,Puu Alaea,20.73782363,-156.1453106,MA
337.11,Pohaku Palaha,20.7300298,-156.140176,MA
337.1,Sliding Sands,20.714563,-156.2394,MA
337,south rim,20.703948,-156.241101,MA
336.1,Opana,20.81179642,-156.2421893,MA
336,WAIKAMOI DAM 336,20.8089,-156.2299,MA
335.1,Haleakala Ranch,20.79679758,-156.2388565,MA
335,Intake,20.79179798,-156.2338568,MA
334.1,Olinda 3,20.82818424,-156.2719099,MA
334,Olinda 2,20.80513035,-156.2571887,MA
333,UKULELE 333,20.79179801,-156.2521891,MA
332,OLINDA NUMBER 1 332,20.79679779,-156.2738548,MA
331.2,Mountain Paddock,20.77846577,-156.2588557,MA
331,Mountain,20.78123,-156.257443,MA
330.2,Kula Lodge,20.77679969,-156.3071871,MA
330,Gomi,20.780708,-156.299674,MA
329.3,Olinda-Boyum,20.8134633,-156.2874651,MA
329.2,Olinda-Lindsay,20.80679707,-156.2791322,MA
329.1,Olinda,20.80846362,-156.280521,MA
329,LOWER KAHUKU CS,20.80179746,-156.2805211,MA
328.4,PU'U PAHU HN-106,20.75763889,-156.2775,MA
328.2,Haleakala,20.75513454,-156.2771886,MA
328,KULA EREHWON 328,20.75180173,-156.3038542,MA
327.2,Tompkin-Kulakai,20.79568717,-156.3207974,MA
327.1,Kula Camp,20.80513088,-156.3238528,MA
327,Field 290,20.80179774,-156.3138532,MA
326,Nolle Smith,20.76013442,-156.3105205,MA
325.2,Fld 298,20.81429686,-156.3324633,MA
325.1,Kalialinui,20.80679747,-156.3338523,MA
325,Field 291,20.8101305,-156.3271858,MA
324.7,Kula Branch Stn,20.7577991,-156.3217,MA
324.6,KULA AG HN-119,20.757889,-156.320028,MA
324.5,KULA BRNCH STATION 324.5,20.7586,-156.3211,MA
324.4,Kula Korte,20.75485708,-156.3091317,MA
324.3,Kula,20.74013616,-156.3171871,MA
324.2,Kula,20.7534683,-156.308854,MA
324.1,Kula,20.74346934,-156.3371862,MA
324,Erehwon Mauka,20.75346829,-156.3071874,MA
323.2,KULA HEIGHTS 323.2,20.78513247,-156.3205198,MA
323.1,Field W,20.79679822,-156.3255194,MA
323,Garcia,20.78013291,-156.3255197,MA
322.2,Pulehu 0118,20.79532,-156.35991,MA
322.1,Field 100,20.79179883,-156.3638513,MA
322,Erehwon Makai,20.77679997,-156.3455189,MA
321.6,F400,20.82032023,-156.3680169,MA
321.4,Field 400,20.82068538,-156.3685728,MA
321.3,Omaopio,20.80513101,-156.3505182,MA
321.2,Field 58,20.80679748,-156.3371855,MA
321.1,Field 60,20.81346371,-156.3588511,MA
321,Puu Ka Kae,20.79179878,-156.3538517,MA
320.2,Gage 27,20.81679659,-156.3188528,MA
320.1,Field 47,20.82679594,-156.3555177,MA
320,Gage 22,20.82012971,-156.3288523,MA
318.1,Field 150,20.77013394,-156.3621849,MA
318,Waiakoa,20.77680013,-156.3755176,MA
317.3,F413,20.81767236,-156.3869903,MA
317.2,Field 413,20.8129083,-156.3891276,MA
317.1,Field 408 Masi,20.81179728,-156.3871833,MA
317,Field 401,20.8134638,-156.3832945,MA
316.4,F506,20.83612045,-156.4021379,MA
316.1,Field 506,20.83512872,-156.4021823,MA
316,Field 405,20.82346299,-156.3921829,MA
315.1,F406,20.8249298,-156.4062924,MA
315,PULEHU 315,20.8333,-156.41667,MA
314.3,F805,20.8141153,-156.416852,MA
314.2,F415,20.7839958,-156.4081719,MA
314.1,Field 412,20.79985392,-156.4080159,MA
314,Res 81,20.81679691,-156.4038492,MA
313.4,F811,20.80733084,-156.431548,MA
313.2,Field 710,20.81790806,-156.4305147,MA
313,CAMP K 3 HCS 313,20.81667,-156.43333,MA
312.2,F916,20.82126779,-156.4552487,MA
312.1,Res 90 Ap Vil,20.821849,-156.456012,MA
312,PUUNENE CAA AIRPORT,20.83333,-156.46667,MA
311.7,F911,20.81911804,-156.4730019,MA
311.6,F820,20.79125141,-156.4421843,MA
311.5,Kihei 2,20.7061005,-156.437,MA
311.4,Kihei,20.7634685,-156.4516256,MA
311.3,KulanihakoiRaingagenrKihei,20.76514444,-156.4480167,MA
311.2,Kealia Pond NWR,20.7975,-156.4772222,MA
311.1,Field 908,20.80179877,-156.4671802,MA
311,KIHEI 311,20.78513334,-156.4505143,MA
310.3,Res 91-Fld 906,20.81902002,-156.501901,MA
310.22,F906,20.82150733,-156.4993746,MA
310.2,F907,20.82150733,-156.4993746,MA
310,Field 906 Vil 7,20.81179831,-156.4955123,MA
307.3,F908,20.80713456,-156.5024709,MA
307.2,POHAKEA BRIDGE 307.2,20.81346495,-156.5071787,MA
307.1,Puuhele,20.80179921,-156.5071788,MA
307,Reservior 9,20.81846461,-156.5138451,MA
302,MAALAEA BAY,20.7903,-156.514,MA
301,UKUMEHAME 301,20.8034657,-156.5871762,MA
297.1,Olowalu 0132,20.82078,-156.6152,MA
297,Olowalu,20.82305556,-156.6341667,MA
296.2,Olowalu,20.81013222,-156.6221752,MA
296.1,OLOWALU 296.1,20.81179866,-156.618842,MA
296,Olowalu-P Mill,20.80877472,-156.6231608,MA
283,Hamoa 0165,20.719497,-156.002356,MA
282,HAMOA 282,20.71180528,-156.0010931,MA
281,HANAHULI 281,20.68847527,-156.017203,MA
280.1,OheoGulchRGatdamnearKipahulu,20.66836111,-156.0522222,MA
279,POHAKAU PALAHA HN-161,20.730574,-156.141316,MA
278.9,Puu Alaea - Subalpine,20.74489428,-156.1421289,MA
278.8,Puu Alaea - Alpine,20.74402239,-156.1421477,MA
278.71,Frisbee - Cloud forest,20.73622225,-156.1341472,MA
278.7,Frisbee - Forest line,20.74195056,-156.1342138,MA
278.6,Frisbee - Subalpine,20.74071537,-156.1350318,MA
278.5,Frisbee - Alpine,20.73857613,-156.1365744,MA
278.4,Lakes - Alpine,20.73450891,-156.1273482,MA
278.3,Lakes - Cloud forest,20.73575551,-156.1214124,MA
278.2,Lakes - Forest line,20.735063,-156.1222481,MA
278.12,Puu Alaea - Forest line,20.74567736,-156.1424321,MA
278.11,Puu Alaea - Cloud forest,20.745673,-156.1425145,MA
278.1,Lakes - Subalpine,20.73492113,-156.1234398,MA
278,TREE LINE HN-162,20.73422222,-156.1228889,MA
277,HORSHOE PU'U HN-163,20.73630556,-156.1071389,MA
276,BIG BOG HN-164,20.726514,-156.092308,MA
267.11,Keokea 0116,20.7067,-156.3554,MA
267.8,KULA 1,20.68305556,-156.3216667,MA
267.4,Kaonoulu,20.73291466,-156.3338531,MA
267.3,Kula House,20.73013712,-156.3355196,MA
267.2,POLIPOLI SPRINGS 267.2,20.67847493,-156.3288532,MA
267.1,Kula Cabin,20.68847406,-156.3355195,MA
267,KULA HOSPITAL 267,20.70013977,-156.3555187,MA
266,KAUPO GAP,20.68416667,-156.1519444,MA
265,Kamaole Mauka,20.7001398,-156.3638517,MA
264.1,Malie,20.67708628,-156.3905172,MA
264,Waihou,20.66625383,-156.3671848,MA
263,Kamaole Ah Mee,20.69680683,-156.3838509,MA
262,Kamaole Pen,20.7001399,-156.3888507,MA
261.3,TWIN GATES 261.3,20.75513527,-156.3771844,MA
261,Puu Loa,20.68014164,-156.4105163,MA
260.3,Lipoa 0121,20.7458333,-156.4305556,MA
260.2,KEAWAKAPU BCH 260.2,20.69514055,-156.4438484,MA
260.1,Kamaole Height,20.70847282,-156.4405152,MA
260,Keawakapu,20.7168054,-156.4271824,MA
259.9,Ala Akua,20.64923889,-156.1305611,MA
259.8,Puumaneoneo,20.62845,-156.1642611,MA
259.7,Lucinda,20.63345556,-156.1442917,MA
259.6,Castle,20.63448889,-156.1262806,MA
259.5,HOLUA CABIN 259.5,20.74152451,-156.2180253,BI
259.4,Central Crater,20.72208203,-156.1985824,MA
259.3,Paliku,20.7168051,-156.1405298,MA
259.2,PANILEIHULU 259.2,20.67514273,-156.1355297,MA
259.1,Noholoku,20.66223611,-156.1397333,MA
259,HQ Headquaters,20.64831111,-156.1355667,MA
258.7,Kipahulu VC 0166,20.661092,-156.044767,MA
258.6,OHE'O 258.6,20.662925,-156.04248,MA
258.5,Palikea,20.66792039,-156.3905171,MA
258.4,Kukuiula Gulch,20.65097896,-156.0755325,MA
258.3,Kaupo 500,20.6451459,-156.1071975,MA
258.2,Kaupo Mokulau,20.64347946,-156.1071974,MA
258.1,Kipahulu,20.65514546,-156.0555337,MA
258,KIPAHULU 258,20.65347899,-156.0555337,MA
257.4,Store,20.63653566,-156.1219188,MA
257.3,Red Tank,20.63348,-156.1455286,MA
257.2,Keeke,20.64419167,-156.1613333,MA
257.12,Na Kula,20.64597,-156.1865,MA
257.11,NAKULA HN-143,20.674726,-156.233409,MA
257.1,Nakula,20.65514412,-156.1921934,MA
257,Nuu,20.6268139,-156.1738606,MA
256.2,Waiopai Ranch 1,20.63292404,-156.212192,MA
256.1,Puu Kao,20.66680944,-156.2188587,MA
256,WAIOPAI RANCH 256,20.63014664,-156.2038592,MA
255,KepuniGulchRainGage,20.6195,-156.2518889,MA
254.7,Waihou,20.66828841,-156.3525879,MA
254.6,"Puuloa 2, Keawekapu",20.68550191,-156.4135465,MA
254.5,Waikahi,20.68282577,-156.3458781,MA
254.4,Kuhulu 4,20.67988254,-156.3862668,MA
254.3,Pu'u Kolu,20.60150736,-156.3291261,MA
254.2,Kaulaula,20.64264486,-156.312187,MA
254.12,Upper Kahikinui 0145,20.644215,-156.284703,MA
254.11,Kahikinui 0144,20.633945,-156.273889,MA
254.1,Manukahi,20.64070062,-156.2905213,MA
254,Kahikinui,20.62014712,-156.2688556,MA
253.9,Pu'u Ouli Bowl,20.66129185,-156.3411417,MA
253.8,Kuhulu 1,20.66858125,-156.3895007,MA
253.7,Cornland 1 Wailuku,20.66548481,-156.3780663,MA
253.6,Haliimaile,20.85108194,-156.3430798,MA
253.5,Lapakuaea,20.6731797,-156.4184189,MA
253.4,Pu'uloa,20.68097955,-156.4111743,MA
253.3,Papaka,20.62748128,-156.3940968,MA
253.2,Luapelani,20.63777728,-156.3772392,MA
253.1,Kaloi,20.62396,-156.3861777,MA
253,AUWAHI HN-141,20.644222,-156.342056,MA
252.9,Kanahena,20.62899628,-156.4202654,MA
252.8,Cornwell,20.675831,-156.345351,MA
252.7,#1 Pen,20.642155,-156.383346,MA
252.6,Kauai 2,20.63508201,-156.4238323,MA
252.5,Hapakuka,20.64405169,-156.4087018,MA
252.4,Makahiku,20.68548766,-156.3966647,MA
252.3,Maui Meadows,20.70052743,-156.4193201,MA
252.2,Auwahi Mauka,20.64395034,-156.332223,MA
252.1,Auwahi Makai,20.61408157,-156.328775,MA
252,AUWAHI 252,20.62014695,-156.3288529,MA
251.9,Waihou Old Pen,20.66851582,-156.3666912,MA
251.8,Papaka 4,20.60940906,-156.4010154,MA
251.7,Elk,20.65637445,-156.3791597,MA
251.6,#3,20.65472376,-156.3857771,MA
251.5,HQ / ISS,20.64881321,-156.3981869,MA
251.4,Keonehunehune,20.64937125,-156.3563523,MA
251.3,HQ / NOAA,20.64945173,-156.3981416,MA
251.2,SPE House,20.6522742,-156.3970579,MA
251.1,Luapelani,20.63764525,-156.3771843,MA
251,Kanaio,20.63125696,-156.3591294,MA
250.2,Ulupalakua Ranch,20.6487999,-156.3981,MA
250,ULUPALAKUA RANCH 250,20.648174,-156.398497,MA
249.1,MAKENA GOLF CRS 249.1,20.6420893,-156.4388486,MA
249,Makena,20.64625562,-156.4424595,MA
248.2,Keoneoio,20.60014856,-156.4199605,MA
248.1,Papaka,20.61459175,-156.3999612,MA
248,Kanahena,20.62681283,-156.4121829,MA
247.8,SimVeg_WMaui,20.853384,-156.559063,MA
247.7,Veg29,20.867732,-156.569135,MA
247.6,Veg28,20.719642,-156.150272,MA
247.5,Veg18,20.681185,-156.247444,MA
247.3,Veg16,20.866317,-156.610046,MA
247.21,Hanaula 0134,20.84100,-156.55450,MA
247.2,Veg15,20.842013,-156.548324,MA
247.1,Veg14,20.851435,-156.600798,MA
225.9,SimVeg_BI1,20.177964,-155.683799,BI
225.8,Veg26,19.511038,-155.313316,BI
225.7,Veg25,19.239102,-155.412117,BI
225.6,Veg24,19.354805,-155.060398,BI
225.5,Veg23,19.339039,-155.133248,BI
225.4,Veg22,19.35234,-155.483197,BI
225.3,Veg21,19.271955,-155.558471,BI
225.2,Veg20,19.192473,-155.655512,BI
225.11,SimVeg_BI2,20.159448,-155.648852,BI
225.1,Veg19,20.054063,-155.697767,BI
223,OOKALA 223,20.01527222,-155.2838932,BI
222.8,PAAUILO 4.8 SE,19.996,-155.3179,BI
222.7,Field 116,20.03166021,-155.325559,BI
222.6,Sugahara Camp,20.04027059,-155.3372254,BI
222.5,Station 39,20.00027466,-155.3272258,BI
222.4,Paauilo-Notley,20.04027122,-155.3625026,BI
222.3,Korean Camp,20.00860738,-155.3438921,BI
222.2,Kainehe,20.02693918,-155.3577805,BI
222.1,Coffee Plant,20.01360698,-155.3472253,BI
222,KUKAIAU 222,20.02693892,-155.3422253,BI
221.7,PAAUILO 2.4 SW,20.019,-155.3988,BI
221.6,PAAUILO 2.5 WSW,20.0275,-155.4063,BI
221.5,Hamakua,20.016386,-155.388056,BI
221.4,Field 30 (2340),20.00749664,-155.3883351,BI
221.3,Hamakua Makai,20.04193799,-155.3738912,BI
221.2,Field 30 (1455),20.03360574,-155.3938905,BI
221.1,Field 9,20.02916121,-155.3605582,BI
221,PAAUILO 221,20.03860487,-155.3688913,BI
220.5,Field 015,20.06749174,-155.4008348,BI
220.3,Kalopa,20.05193767,-155.4055566,BI
220.2,Pohakea,20.03693908,-155.4172228,BI
220.1,Kalopa-P Sugar,20.05193765,-155.4038901,BI
220,Pma,20.06860319,-155.4438891,BI
219,Kukuihaele,20.09550,-155.50864,BI
218.2,Field 328,20.06026977,-155.3872241,BI
218.1,PAAUILO,20.063266,-155.3805577,MA
218,Hamakua Mill,20.05027003,-155.3588915,BI
217.2,PAAUHAU MAUKA 217.2,20.07306,-155.44722,BI
217,PAAUHAU 217,20.08360173,-155.4372236,BI
216.9,HONOKAA 2.7 ESE,20.0606,-155.43,BI
216.8,KALOPA 216.8,20.06111,-155.43528,BI
216.7,Field 052,20.05249432,-155.4791666,BI
216.6,HONOKAA 2.5 SSW,20.0417,-155.4777,BI
216.5,Field 003,20.07471374,-155.443056,BI
216.4,Pma Plant,20.06721444,-155.446389,BI
216.3,Airport-P Sug,20.04193892,-155.447222,BI
216.2,Paauhau Mauka,20.0686032,-155.4455557,BI
216.1,Paauhau-Grieg,20.06360366,-155.4472223,BI
216,Paauhau-P Ranch,20.05527151,-155.4638889,BI
215.5,Honokaa,20.0656,-155.49,BI
215.3,Ahualoa,20.07138223,-155.4958336,BI
215.2,Honokaa,20.08027035,-155.4972225,BI
215.1,Honokaa Mauka,20.07388088,-155.4588894,BI
215,HONOKAA TOWN 215,20.08026947,-155.4672231,BI
214,HAINA 214,20.09193527,-155.4738903,BI
213.1,New Stable,20.09026947,-155.5000003,BI
213,Kawela,20.105095,-155.49683,BI
212.1,Nienie Lee,20.0419399,-155.5105551,BI
212,First Gate,20.04860618,-155.5138884,BI
211.2,Fld 11 Honokaa,20.07304887,-155.5038889,BI
211,Reservoir 13,20.08304812,-155.5138886,BI
210,Kapulena,20.09776916,-155.5188882,BI
209,Anuenue,20.09193655,-155.5311101,BI
208.1,Honokaa HI US E6549-AH6AE,20.101,-155.531,BI
208,Waikoloa Stream,20.10249152,-155.5444431,BI
207,Ahualoa Homestds,20.04916167,-155.5105551,BI
206.1,KUKUIHAELE 206.1,20.12167,-155.57417,BI
206,Kukuihaele Landg,20.12526779,-155.5588871,BI
205,Kukuihaele Vill,20.11693552,-155.5672204,BI
204.3,PUUKAPU 204.3,19.983,-155.6,BI
204.2,Puu Kapu,19.99833055,-155.5997205,BI
204,Puu Kikoni,20.00527497,-155.5772207,BI
203.3,Puukapu FC Dam,20.03916168,-155.5999982,BI
203.2,Puu Pulehu Res,20.03943944,-155.6005537,BI
203.1,Kamoku,20.04360641,-155.5588876,BI
203,Second Gate,20.03860634,-155.5872205,BI
202.1,Field 114,20.09693675,-155.5705539,BI
202,Lalakea,20.088604,-155.5872204,BI
201.4,Kamuela Airport,19.9984,-155.6743,BI
201.31,Mealani 0256,20.0394972,-155.6083761,BI
201.3,Kamuela 1,20.0394993,-155.6084,BI
201.2,KAMUELA 1 201.2,20.0392,-155.6085,BI
201,Puu Kapu Res 3,20.03693958,-155.5988871,BI
200,Puu Alala,20.05860505,-155.6188869,BI
199,KUKUIHAELE HIC 199,20.11526922,-155.5822202,BI
198,Muliwai,20.13193441,-155.6138861,BI
197,Waima Lower,20.06527141,-155.6238869,BI
196,KOIAWE LOWER 196,20.07527098,-155.6305534,BI
195.1,Koiawe,20.05721609,-155.634998,BI
195,Koiawe Upper,20.05193846,-155.6438869,BI
194.2,Kohala Mt Pipe L,20.08027061,-155.6472199,BI
194.1,Waikoloa Str,20.05193868,-155.6638867,BI
194,Alakahi Lower,20.07360432,-155.6388867,BI
193,KAWAINUI LOWER 193,20.08360384,-155.6438866,BI
192.9,PUUKAPU HMSTD 192.9,20.0375,-155.6347,BI
192.7,Kamuela Upper,20.0319996,-155.6667,BI
192.6,Waimea Res,20.04860537,-155.6222202,BI
192.4,Holoholuku 1,19.97360943,-155.635554,BI
192.3,Range 1,19.99694241,-155.7138864,BI
192.2,Kamuela,20.02027391,-155.66722,BI
192.1,Puu Kapu A&F,20.03027288,-155.6405534,BI
192,Waimea,20.02527342,-155.6588867,BI
191.6,Lalamilo 35,20.01944098,-155.6958308,BI
191.5,Lalamilo 24,20.005275,-155.6916643,BI
191.41,Lalamilo 0252,20.019528,-155.677085,BI
191.4,Lalamilo Farm,20.01916302,-155.6769421,BI
191.3,Lalamilo Reserv,20.01305219,-155.6713867,BI
191.1,LALAMILO FLD OF 191.1,20.01083015,-155.6763867,BI
191,WAIMEA KOHALA AIRPORT,19.99694201,-155.6738868,BI
190.9,High Pressure,20.08138167,-155.686108,BI
190.8,Alakahi-P Ranch,20.07332656,-155.6758305,BI
190.7,Kohakohau 8,20.02638493,-155.6869419,BI
190.5,Waikoloa Res,20.03805076,-155.6755531,BI
190.4,Keanuiomano Str,20.02749611,-155.6980529,BI
190.11,Alakahi,20.06943785,-155.6697196,BI
190,Alakahi Upper,20.070081,-155.669952,BI
189,Waimea Plain,20.0096,-155.59790,BI
185.8,Waipoo 0255,20.099334,-155.696415,BI
185.7,KawainuiRainGagenearKamuela,20.08533333,-155.6811667,BI
185.5,WaimanuRaingagenearKamuela,20.13443333,-155.6397194,BI
185.4,Upp Hamakua Dit,20.08443705,-155.6749971,BI
185.3,Honokane-P Ranch,20.13026775,-155.6305525,BI
185,Kawainui Upper,20.08360377,-155.6772192,BI
184.2,Awini Ranch,20.18026269,-155.7138836,BI
184.1,Kaukini,20.15859804,-155.6922177,BI
183.9,Keawewai Fort Fn,20.08749249,-155.7361066,BI
183.3,Station 30,20.20359461,-155.7572154,BI
183.2,East Honokane,20.10693559,-155.7105514,BI
183.1,Puu Ahia,20.09193666,-155.7455507,BI
183,Station 19,20.19526181,-155.7472159,BI
182.1,Awini,20.16859722,-155.7122172,BI
182,Station 12,20.19526187,-155.7505491,BI
181.3,Kehena 0251,20.122834,-155.749329,BI
181.2,Kehena,20.11860157,-155.7488837,BI
181.1,Honokane,20.14526612,-155.7305504,BI
181,Makapala Nursery,20.18359648,-155.7622156,BI
180.1,Station 18,20.21526056,-155.7655482,BI
179.3,POLOLU LOOKOUT 179.3,20.20694,-155.73778,BI
179.1,Kohala,20.23025973,-155.7788808,BI
179,Niulii,20.22192578,-155.7438821,BI
178.9,Puu Kaakihi,20.13665693,-155.8122148,BI
178.8,Puu Aiea,20.12193553,-155.7994379,BI
178.7,Kalahikiola,20.14693375,-155.8038817,BI
178.6,Waikanonoula,20.12526817,-155.7777719,BI
178.5,Puuhue Ranch,20.17193242,-155.8338796,BI
178.4,Halawa,20.23025914,-155.7638813,BI
178.3,Kalope,20.07527132,-155.7638841,BI
178.2,Twin Reservoir,20.18359693,-155.7872148,BI
178.12,PONOHOLO RCH 178.11,20.12554592,-155.7774941,BI
178.11,#4 WB-Kahua,20.12554592,-155.7774941,BI
178.1,Station 21,20.19192986,-155.8055471,BI
178,Headquarters,20.12610167,-155.7888826,BI
177,Station 8,20.24025866,-155.7722141,BI
176.3,Kahua Ranch HQ,20.1249008,-155.7884,BI
176.2,Homestead Plant,20.20859568,-155.8272124,BI
176.1,Kehena Res,20.16359891,-155.800548,BI
176,Kohala Maulili,20.20859492,-155.7855476,BI
175.1,KOHALA MISSION 175.1,20.2252605,-155.7922137,BI
174.3,Kapua Gulch #31,20.25248038,-155.8119346,BI
174.1,Kohala Parsonage,20.24692562,-155.8138791,BI
174,Station 6,20.25192483,-155.8072126,BI
173,Station 16,20.23692653,-155.8155458,BI
172,Station 17,20.20692935,-155.8338788,BI
171,Station 5,20.2435927,-155.8238787,BI
170,Puuhue,20.17026583,-155.832213,BI
168.1,Station 26,20.23026042,-155.8138794,BI
168,HAWI 168,20.23692665,-155.8272119,BI
167,Puuokumau,20.19526362,-155.833879,BI
166,Station 14,20.26192353,-155.8388773,BI
165,Station 4,20.2535914,-155.8405441,BI
164.2,Station 34,20.20859638,-155.8505446,BI
164.1,Puakea 13 #33,20.20165266,-155.8547112,BI
164,Station 9,20.21026252,-155.8372119,BI
163,Station 15,20.22526153,-155.8588774,BI
162.2,Station 25,20.23859325,-155.8438777,BI
162.1,Kokoiki,20.24025983,-155.8555438,BI
162,Station 2,20.25359135,-155.8605433,BI
161,Puakea,20.23192759,-155.8705435,BI
160.3,Upolu Airport,20.265,-155.8582,BI
160.2,Station 28,20.24192648,-155.87221,BI
160.1,Upolu Point Ap,20.26525609,-155.8572096,BI
160,Station 3,20.25525769,-155.8722096,BI
159.4,Pr Pasture #32,20.20970749,-155.8866542,BI
159.2,UPOLU POINT USCG 159.2,20.25025779,-155.8869314,BI
159.1,Honoipu,20.24359253,-155.8805429,BI
159,Mahukona,20.18359897,-155.9005432,BI
148.7,PK_4,20.02818464,-155.7875054,BI
148.61,Puuloa 0253,20.0621502,-155.7511354,BI
148.6,PK_3,20.06218063,-155.7511627,BI
148.5,PK_2,20.05110272,-155.7654992,BI
148.4,PK_1,20.02882906,-155.7759657,BI
148.3,KAWAIHAE NEAR WAIMEA-KOHALA 10W,20.0333,-155.825,BI
148.1,Puu Hanai,20.0580508,-155.8072174,BI
148,Kawaihae,20.04194112,-155.8338838,BI
147.2,KOHALA RANCH,20.08305556,-155.8325,BI
147.1,MIDDLE PEN 147.1,20.10027112,-155.8322151,BI
147,Beach,20.07416213,-155.8588817,BI
145,Wainaku Camp 2,19.74195947,-155.1072312,BI
144.9,PAPAIKOU 0.3 S,19.7892,-155.0953,BI
144.8,PAPAIKOU 0.4 SSE,19.7894,-155.0935,BI
144.7,Onomea,19.81528962,-155.1005653,BI
144.6,Andrade,19.83695486,-155.1088986,BI
144.5,Honomu Seaside,19.86306393,-155.0977877,BI
144.4,Papaikou,19.78029123,-155.0972317,BI
144.3,Honomu (950),19.8636189,-155.1330641,BI
144.2,Honomu (300),19.86361918,-155.1138982,BI
144.13,PEPEEKEO 1.1 N,19.8499,-155.1105,BI
144.12,PAPAIKOU 1.1 N,19.8095,-155.0988,BI
144.11,PEPEEKEO 0.2 SSE,19.8313,-155.1077,BI
144.1,PAPAIKOU 144.1,19.78362447,-155.0922318,BI
144,Pepeekeo Makai,19.84195477,-155.0855658,BI
143,Honomu Makai,19.86389691,-155.1144537,BI
142,HAKALAU 142,19.89861522,-155.1272305,BI
141.1,Kulaimano 0212,19.834341,-155.122435,BI
141,Pepeekeo Mauka,19.84195432,-155.1222314,BI
140.6,Papaikou Well,19.7884998,-155.1313,BI
